age;job;marital;education;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;y
47;0.0;0.0;3.0;0.0;0.0;0;1;3;6;5.8625;0;1;1.4;93.444;-36.1;0
36;1.0;1.0;2.0;0.0;0.0;1;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
37;0.0;1.0;3.0;2.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
31;1.0;1.0;2.0;2.0;0.0;0;6;1;1;5.8625;1;0;-1.8;92.893;-46.2;1
34;2.0;1.0;6.0;2.0;0.0;0;1;1;2;5.8625;0;1;1.4;93.444;-36.1;0
69;5.0;1.0;0.0;0.0;0.0;0;9;1;3;6.0;1;2;-1.1;94.199;-37.5;0
42;0.0;1.0;6.0;0.0;0.0;0;7;1;2;5.8625;0;1;-0.1;93.2;-42.0;0
34;1.0;1.0;1.0;0.0;0.0;0;3;4;3;5.8625;0;1;1.4;93.918;-42.7;1
48;1.0;1.0;2.0;2.0;0.0;0;6;0;1;5.8625;0;1;-1.8;92.893;-46.2;0
41;1.0;1.0;1.0;2.0;2.0;1;6;3;4;5.8625;0;1;-1.8;92.893;-46.2;0
59;1.0;1.0;0.0;0.0;0.0;0;1;4;4;5.8625;0;1;1.4;93.444;-36.1;0
50;0.0;1.0;3.0;2.0;0.0;1;7;0;2;5.8625;0;1;-0.1;93.2;-42.0;0
36;0.0;1.0;3.0;2.0;2.0;0;6;1;1;5.8625;0;1;-1.8;92.893;-46.2;0
38;1.0;1.0;2.0;2.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
44;1.0;1.0;2.0;0.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
35;7.0;2.0;3.0;0.0;0.0;1;6;4;2;5.8625;0;1;-1.8;92.893;-46.2;0
30;0.0;0.0;6.0;2.0;0.0;0;1;0;9;5.8625;0;1;1.4;93.444;-36.1;0
32;0.0;1.0;3.0;2.0;0.0;0;3;2;2;5.8625;0;1;1.4;93.918;-42.7;0
53;4.0;2.0;5.0;0.0;0.0;0;3;4;5;5.8625;0;1;1.4;93.918;-42.7;0
36;0.0;2.0;6.0;2.0;0.0;0;5;1;2;5.8625;4;0;-1.8;93.369;-34.8;0
61;0.0;1.0;6.0;2.0;2.0;0;0;2;5;5.8625;0;1;-1.8;93.075;-47.1;1
51;6.0;1.0;6.0;2.0;2.0;0;7;2;3;5.8625;0;1;-0.1;93.2;-42.0;0
69;5.0;0.0;6.0;2.0;0.0;0;0;3;2;5.8625;0;1;-1.8;93.075;-47.1;1
30;9.0;2.0;6.0;2.0;0.0;0;6;3;1;5.8625;0;1;-1.8;92.893;-46.2;0
33;0.0;1.0;6.0;2.0;0.0;0;1;0;1;5.8625;0;1;1.4;93.444;-36.1;0
53;7.0;0.0;2.0;0.0;0.0;0;3;0;3;5.8625;0;1;1.4;93.918;-42.7;0
49;1.0;1.0;5.0;0.0;0.0;0;6;3;1;5.8625;0;1;-1.8;92.893;-46.2;0
35;9.0;1.0;5.0;2.0;0.0;0;6;3;1;5.8625;1;0;-1.8;92.893;-46.2;0
40;7.0;1.0;3.0;2.0;0.0;1;6;1;4;5.8625;0;1;1.1;93.994;-36.4;0
42;7.0;1.0;2.0;2.0;0.0;0;6;4;1;5.8625;1;0;-1.8;92.893;-46.2;0
41;6.0;0.0;6.0;0.0;0.0;0;7;3;1;5.8625;0;1;-0.1;93.2;-42.0;0
31;1.0;1.0;1.0;0.0;0.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
40;4.0;1.0;6.0;0.0;0.0;0;7;0;3;5.8625;0;1;-0.1;93.2;-42.0;0
53;4.0;1.0;6.0;2.0;0.0;0;6;4;2;5.8625;1;0;-1.8;92.893;-46.2;0
53;2.0;0.0;6.0;2.0;0.0;0;3;4;5;5.8625;0;1;1.4;93.918;-42.7;0
48;2.0;1.0;6.0;2.0;0.0;0;0;2;3;5.8625;0;1;-1.8;93.075;-47.1;0
32;1.0;2.0;2.0;0.0;0.0;0;3;0;1;5.8625;0;1;1.4;93.918;-42.7;0
27;1.0;1.0;2.0;2.0;2.0;0;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
51;3.0;1.0;0.0;2.0;0.0;0;3;0;2;5.8625;0;1;1.4;93.918;-42.7;0
39;10.0;1.0;6.0;0.0;0.0;1;4;0;1;5.8625;0;1;1.4;94.465;-41.8;0
28;8.0;2.0;2.0;2.0;0.0;0;5;3;1;5.8625;0;1;-1.8;92.843;-50.0;1
31;1.0;1.0;0.0;2.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
58;0.0;1.0;6.0;0.0;0.0;0;9;2;4;6.0;1;2;-1.1;94.199;-37.5;1
54;3.0;0.0;0.0;0.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
45;0.0;0.0;6.0;2.0;0.0;0;1;1;5;5.8625;0;1;1.4;93.444;-36.1;0
36;1.0;1.0;2.0;2.0;0.0;0;6;2;1;5.8625;0;1;-1.8;92.893;-46.2;0
55;0.0;1.0;6.0;0.0;0.0;1;6;1;14;5.8625;0;1;1.1;93.994;-36.4;0
51;1.0;1.0;2.0;2.0;0.0;0;7;4;2;5.8625;1;0;-0.1;93.2;-42.0;0
27;1.0;2.0;3.0;2.0;0.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
41;1.0;0.0;1.0;0.0;0.0;0;3;0;1;5.8625;0;1;1.4;93.918;-42.7;0
40;6.0;1.0;6.0;0.0;0.0;0;1;0;2;5.8625;0;1;1.4;93.444;-36.1;0
28;9.0;2.0;5.0;0.0;0.0;0;6;4;1;5.8625;0;1;-1.8;92.893;-46.2;0
57;1.0;1.0;0.0;0.0;0.0;0;6;3;2;5.8625;1;0;-1.8;92.893;-46.2;0
37;0.0;1.0;6.0;0.0;0.0;1;3;1;5;5.8625;0;1;1.4;93.918;-42.7;1
58;3.0;1.0;0.0;0.0;0.0;0;1;4;3;5.8625;0;1;1.4;93.444;-36.1;0
34;9.0;1.0;5.0;0.0;0.0;0;1;1;2;5.8625;0;1;1.4;93.444;-36.1;0
28;9.0;2.0;6.0;2.0;0.0;1;6;2;1;5.8625;0;1;1.1;93.994;-36.4;0
57;6.0;1.0;6.0;0.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
37;7.0;0.0;3.0;2.0;2.0;0;0;1;1;5.8625;1;0;-1.8;93.075;-47.1;0
37;9.0;1.0;5.0;2.0;0.0;1;6;0;3;5.8625;0;1;1.1;93.994;-36.4;0
35;0.0;1.0;3.0;0.0;0.0;1;6;0;2;5.8625;0;1;1.1;93.994;-36.4;0
42;7.0;1.0;3.0;0.0;2.0;1;4;3;3;5.8625;0;1;1.4;94.465;-41.8;0
30;8.0;2.0;3.0;0.0;0.0;0;5;0;5;10.0;2;0;-1.8;92.843;-50.0;1
25;9.0;2.0;5.0;2.0;0.0;0;7;0;2;19.0;1;2;-1.1;94.767;-50.8;1
36;0.0;1.0;6.0;0.0;2.0;1;6;2;2;5.8625;0;1;1.1;93.994;-36.4;0
49;1.0;1.0;2.0;0.0;0.0;1;6;0;3;5.8625;0;1;1.1;93.994;-36.4;0
52;0.0;1.0;3.0;0.0;0.0;0;7;0;1;5.8625;1;0;-0.1;93.2;-42.0;0
31;6.0;0.0;6.0;2.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
26;10.0;2.0;6.0;2.0;0.0;0;1;2;1;3.0;3;2;-1.7;94.027;-38.3;1
56;0.0;1.0;3.0;0.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
37;2.0;1.0;6.0;2.0;0.0;1;7;0;2;5.8625;0;1;-0.1;93.2;-42.0;0
32;0.0;2.0;6.0;0.0;0.0;0;1;3;3;5.8625;0;1;1.4;93.444;-36.1;0
36;1.0;1.0;2.0;2.0;0.0;0;6;4;1;5.8625;0;1;-1.8;92.893;-46.2;0
36;0.0;1.0;3.0;2.0;0.0;0;1;0;11;5.8625;0;1;1.4;93.444;-36.1;0
26;1.0;1.0;2.0;0.0;0.0;1;4;1;3;5.8625;0;1;1.4;94.465;-41.8;1
48;1.0;1.0;2.0;0.0;0.0;0;6;2;1;5.8625;1;0;-1.8;92.893;-46.2;0
57;1.0;1.0;0.0;2.0;0.0;1;6;2;1;5.8625;0;1;1.1;93.994;-36.4;0
45;1.0;1.0;2.0;2.0;0.0;0;5;3;1;5.8625;0;1;-1.8;92.843;-50.0;0
46;9.0;1.0;6.0;2.0;0.0;1;6;0;4;5.8625;0;1;1.1;93.994;-36.4;0
38;1.0;1.0;1.0;2.0;0.0;1;4;4;1;5.8625;0;1;1.4;94.465;-41.8;0
24;6.0;2.0;6.0;2.0;0.0;1;4;4;1;5.8625;0;1;1.4;94.465;-41.8;0
38;9.0;2.0;5.0;2.0;0.0;0;3;3;2;5.8625;0;1;1.4;93.918;-42.7;0
60;5.0;1.0;6.0;2.0;0.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;0
44;7.0;0.0;1.0;2.0;0.0;0;1;4;3;0.0;1;2;-1.7;94.027;-38.3;1
32;1.0;1.0;2.0;0.0;0.0;1;3;3;5;5.8625;0;1;1.4;93.918;-42.7;0
38;1.0;1.0;3.0;0.0;0.0;0;3;0;2;5.8625;0;1;1.4;93.918;-42.7;0
45;0.0;1.0;3.0;0.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
44;1.0;2.0;0.0;2.0;0.0;1;4;3;1;5.8625;0;1;1.4;94.465;-41.8;0
44;1.0;1.0;1.0;2.0;0.0;0;6;2;1;5.8625;0;1;-1.8;92.893;-46.2;0
31;0.0;2.0;6.0;0.0;0.0;1;6;0;2;5.8625;0;1;1.1;93.994;-36.4;0
32;1.0;1.0;1.0;0.0;0.0;1;4;1;2;5.8625;0;1;1.4;94.465;-41.8;0
45;0.0;1.0;6.0;0.0;0.0;1;6;0;2;5.8625;0;1;1.1;93.994;-36.4;0
40;9.0;1.0;3.0;2.0;0.0;0;6;3;1;5.8625;0;1;-1.8;92.893;-46.2;0
45;1.0;1.0;5.0;0.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
44;9.0;1.0;5.0;0.0;0.0;1;4;2;1;5.8625;0;1;1.4;94.465;-41.8;0
43;0.0;2.0;3.0;0.0;0.0;0;7;4;1;5.8625;1;0;-0.1;93.2;-42.0;1
25;8.0;2.0;3.0;0.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
47;0.0;1.0;6.0;0.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
39;0.0;1.0;3.0;2.0;0.0;1;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
32;9.0;1.0;6.0;2.0;0.0;1;6;4;2;5.8625;0;1;-1.8;92.893;-46.2;0
41;9.0;1.0;2.0;0.0;0.0;1;6;1;2;5.8625;0;1;1.1;93.994;-36.4;0
58;5.0;1.0;0.0;2.0;0.0;0;3;3;2;5.8625;0;1;1.4;93.918;-42.7;0
42;7.0;1.0;5.0;2.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
50;0.0;1.0;0.0;2.0;0.0;0;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
42;4.0;1.0;6.0;2.0;2.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
53;1.0;1.0;0.0;2.0;0.0;1;1;3;4;5.8625;0;1;1.4;93.444;-36.1;1
54;3.0;0.0;6.0;2.0;2.0;0;7;2;1;5.8625;0;1;-0.1;93.2;-42.0;1
31;0.0;1.0;3.0;0.0;2.0;0;1;1;2;4.0;1;2;-2.9;92.201;-31.4;1
50;3.0;1.0;2.0;2.0;2.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
48;6.0;0.0;3.0;2.0;0.0;0;7;1;1;5.8625;0;1;-0.1;93.2;-42.0;0
30;9.0;2.0;6.0;0.0;2.0;0;1;1;1;5.8625;0;1;1.4;93.444;-36.1;0
43;9.0;1.0;5.0;0.0;0.0;1;4;2;2;5.8625;0;1;1.4;94.465;-41.8;0
36;1.0;1.0;2.0;0.0;2.0;0;7;1;1;5.8625;0;1;-0.1;93.2;-42.0;0
37;7.0;1.0;3.0;0.0;2.0;0;3;1;5;5.8625;0;1;1.4;93.918;-42.7;0
55;0.0;1.0;6.0;2.0;0.0;1;5;2;7;5.8625;0;1;-1.8;93.369;-34.8;0
47;4.0;1.0;2.0;0.0;0.0;1;7;1;1;5.8625;0;1;-0.1;93.2;-42.0;0
54;9.0;1.0;5.0;2.0;0.0;0;0;1;2;5.8625;0;1;-1.8;93.075;-47.1;0
26;4.0;2.0;6.0;0.0;0.0;0;9;0;2;5.8625;0;1;-3.4;92.379;-29.8;0
27;0.0;2.0;5.0;2.0;0.0;0;3;3;2;5.8625;0;1;1.4;93.918;-42.7;0
32;0.0;2.0;6.0;2.0;0.0;0;1;1;3;5.8625;0;1;1.4;93.444;-36.1;0
43;3.0;1.0;0.0;2.0;0.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
26;4.0;2.0;6.0;0.0;0.0;0;5;2;1;5.8625;0;1;-1.8;92.843;-50.0;1
32;7.0;1.0;3.0;2.0;2.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
32;1.0;1.0;1.0;2.0;0.0;1;6;0;3;5.8625;0;1;1.1;93.994;-36.4;0
28;1.0;1.0;2.0;0.0;2.0;1;4;0;5;5.8625;0;1;1.4;94.465;-41.8;0
33;6.0;2.0;6.0;2.0;0.0;1;4;2;3;5.8625;0;1;1.4;94.465;-41.8;0
33;9.0;2.0;5.0;2.0;0.0;0;6;4;2;5.8625;2;0;-1.8;92.893;-46.2;1
42;9.0;1.0;5.0;2.0;0.0;0;1;4;1;5.8625;0;1;-2.9;92.201;-31.4;0
53;7.0;1.0;2.0;2.0;0.0;0;1;1;2;5.8625;0;1;1.4;93.444;-36.1;0
70;5.0;1.0;0.0;2.0;0.0;0;1;2;1;5.8625;0;1;-2.9;92.201;-31.4;0
47;4.0;1.0;6.0;2.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
43;1.0;1.0;3.0;2.0;0.0;0;7;1;2;5.8625;0;1;-0.1;93.2;-42.0;0
51;1.0;1.0;0.0;2.0;0.0;1;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
34;3.0;1.0;6.0;2.0;0.0;0;6;3;1;5.8625;0;1;-1.8;92.893;-46.2;0
57;5.0;1.0;0.0;2.0;0.0;1;6;2;10;5.8625;0;1;1.1;93.994;-36.4;0
30;0.0;2.0;5.0;2.0;0.0;0;4;2;1;7.0;1;2;-2.9;92.963;-40.8;1
41;9.0;2.0;6.0;2.0;2.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
36;1.0;1.0;6.0;2.0;2.0;1;6;4;3;5.8625;0;1;1.1;93.994;-36.4;0
37;0.0;1.0;6.0;2.0;0.0;0;1;1;1;5.8625;0;1;1.4;93.444;-36.1;0
28;8.0;2.0;6.0;2.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
31;4.0;2.0;6.0;2.0;0.0;0;7;4;2;5.8625;0;1;-0.1;93.2;-42.0;1
58;5.0;1.0;0.0;0.0;0.0;0;3;3;1;5.8625;0;1;1.4;93.918;-42.7;0
54;0.0;1.0;3.0;2.0;0.0;1;4;1;12;5.8625;0;1;1.4;94.465;-41.8;0
48;10.0;1.0;5.0;0.0;0.0;1;6;4;1;6.0;1;2;-1.8;93.876;-40.0;1
50;1.0;2.0;2.0;2.0;2.0;1;6;2;1;5.8625;0;1;1.1;93.994;-36.4;0
38;9.0;2.0;6.0;2.0;0.0;1;6;3;12;5.8625;0;1;1.1;93.994;-36.4;0
25;8.0;2.0;6.0;0.0;0.0;0;4;1;3;5.8625;0;1;-2.9;92.963;-40.8;1
37;0.0;1.0;3.0;0.0;0.0;0;6;0;5;5.8625;0;1;-1.8;92.893;-46.2;0
31;9.0;2.0;6.0;0.0;2.0;0;1;3;6;5.8625;0;1;1.4;93.444;-36.1;0
28;0.0;2.0;6.0;0.0;0.0;0;4;1;1;5.8625;0;1;-2.9;92.963;-40.8;0
46;9.0;1.0;5.0;2.0;0.0;0;7;1;1;5.8625;0;1;-0.1;93.2;-42.0;0
31;1.0;1.0;1.0;2.0;2.0;1;4;3;1;5.8625;0;1;1.4;94.465;-41.8;0
31;4.0;1.0;3.0;2.0;2.0;1;4;3;2;5.8625;0;1;1.4;94.465;-41.8;0
30;0.0;2.0;6.0;2.0;0.0;0;3;2;2;5.8625;0;1;1.4;93.918;-42.7;0
35;0.0;2.0;6.0;2.0;0.0;0;7;2;2;5.8625;0;1;-0.1;93.2;-42.0;0
30;9.0;1.0;6.0;2.0;0.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;1
36;1.0;1.0;2.0;2.0;0.0;1;4;3;3;5.8625;0;1;1.4;94.465;-41.8;0
34;0.0;1.0;6.0;0.0;0.0;1;6;2;1;5.8625;0;1;1.1;93.994;-36.4;0
32;9.0;1.0;5.0;0.0;2.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
43;4.0;1.0;6.0;0.0;0.0;0;7;4;2;5.8625;0;1;-0.1;93.2;-42.0;0
57;1.0;1.0;0.0;0.0;0.0;1;4;0;4;5.8625;0;1;1.4;94.465;-41.8;0
41;10.0;0.0;5.0;2.0;0.0;0;1;3;3;5.8625;0;1;1.4;93.444;-36.1;0
34;1.0;1.0;0.0;0.0;2.0;1;4;3;2;5.8625;0;1;1.4;94.465;-41.8;0
32;9.0;1.0;5.0;0.0;0.0;0;0;1;2;5.8625;0;1;-1.8;93.749;-34.6;1
33;0.0;2.0;5.0;2.0;0.0;0;6;1;1;5.8625;0;1;-1.8;92.893;-46.2;1
46;4.0;2.0;6.0;2.0;0.0;0;3;1;1;5.8625;0;1;1.4;93.918;-42.7;0
80;5.0;1.0;0.0;0.0;0.0;0;5;0;3;6.0;4;2;-1.8;93.369;-34.8;1
45;1.0;1.0;0.0;2.0;0.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;0
41;1.0;1.0;1.0;2.0;2.0;1;7;3;1;5.8625;0;1;-0.1;93.2;-42.0;0
49;0.0;1.0;3.0;2.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
50;4.0;1.0;3.0;0.0;2.0;1;6;0;3;5.8625;0;1;1.1;93.994;-36.4;0
34;2.0;1.0;0.0;2.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
47;4.0;1.0;6.0;2.0;0.0;0;1;1;3;3.0;2;2;-1.7;94.027;-38.3;0
47;7.0;1.0;3.0;0.0;0.0;0;1;0;1;5.8625;0;1;1.4;93.444;-36.1;0
55;1.0;1.0;1.0;0.0;0.0;0;3;3;4;5.8625;0;1;1.4;93.918;-42.7;0
46;1.0;1.0;1.0;2.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
24;8.0;2.0;3.0;2.0;0.0;0;0;2;1;5.8625;0;1;-1.8;93.075;-47.1;0
32;1.0;2.0;0.0;2.0;0.0;0;3;3;12;5.8625;0;1;1.4;93.918;-42.7;0
31;1.0;1.0;3.0;0.0;0.0;0;3;4;2;5.8625;0;1;1.4;93.918;-42.7;0
31;1.0;1.0;2.0;2.0;2.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
29;2.0;1.0;3.0;2.0;0.0;0;3;0;2;5.8625;0;1;1.4;93.918;-42.7;0
48;1.0;1.0;0.0;0.0;0.0;0;6;1;7;5.8625;1;0;-1.8;92.893;-46.2;0
33;0.0;1.0;3.0;2.0;0.0;0;7;3;2;5.8625;0;1;-0.1;93.2;-42.0;0
43;9.0;1.0;6.0;0.0;0.0;0;7;0;9;5.8625;0;1;-0.1;93.2;-42.0;0
29;7.0;2.0;3.0;0.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
47;1.0;1.0;0.0;2.0;0.0;0;3;1;4;5.8625;0;1;1.4;93.918;-42.7;0
47;4.0;1.0;6.0;2.0;0.0;0;1;3;8;5.8625;0;1;1.4;93.444;-36.1;0
33;0.0;1.0;2.0;0.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
56;2.0;1.0;6.0;2.0;0.0;0;0;2;1;5.8625;0;1;-1.8;93.075;-47.1;0
33;9.0;1.0;6.0;2.0;0.0;0;1;3;1;5.8625;0;1;1.4;93.444;-36.1;0
30;1.0;2.0;0.0;2.0;2.0;1;6;2;4;5.8625;0;1;1.1;93.994;-36.4;0
36;4.0;1.0;6.0;0.0;0.0;1;4;2;1;5.8625;0;1;1.4;94.465;-41.8;0
50;1.0;1.0;2.0;2.0;0.0;0;1;1;1;5.8625;0;1;1.4;93.444;-36.1;0
45;9.0;1.0;3.0;2.0;0.0;0;3;3;5;5.8625;0;1;1.4;93.918;-42.7;0
38;0.0;2.0;3.0;2.0;0.0;0;0;2;1;6.0;1;2;-1.8;93.749;-34.6;1
31;10.0;2.0;3.0;0.0;0.0;0;6;2;2;5.8625;0;1;-1.8;93.876;-40.0;0
30;9.0;1.0;5.0;2.0;2.0;0;3;0;2;5.8625;0;1;1.4;93.918;-42.7;0
39;7.0;1.0;3.0;2.0;0.0;0;3;2;29;5.8625;0;1;1.4;93.918;-42.7;0
37;1.0;1.0;2.0;0.0;0.0;1;4;4;2;5.8625;0;1;1.4;94.465;-41.8;0
45;4.0;1.0;6.0;2.0;0.0;0;0;3;3;7.0;1;2;-1.8;93.749;-34.6;1
36;1.0;2.0;2.0;0.0;0.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;0
22;1.0;1.0;5.0;2.0;0.0;0;3;0;4;5.8625;0;1;1.4;93.918;-42.7;0
33;2.0;1.0;6.0;2.0;0.0;1;6;1;3;5.8625;0;1;1.1;93.994;-36.4;0
37;9.0;2.0;3.0;2.0;0.0;1;0;2;1;5.8625;0;1;-1.8;93.075;-47.1;0
38;4.0;1.0;6.0;2.0;2.0;0;3;2;2;5.8625;0;1;1.4;93.918;-42.7;0
53;0.0;1.0;3.0;2.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
31;9.0;1.0;6.0;2.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
44;4.0;1.0;6.0;0.0;0.0;0;1;3;2;5.8625;2;0;-2.9;92.201;-31.4;1
31;7.0;1.0;3.0;0.0;0.0;1;6;4;6;5.8625;0;1;1.1;93.994;-36.4;0
43;0.0;1.0;6.0;2.0;0.0;0;1;3;1;5.8625;0;1;1.4;93.444;-36.1;1
30;1.0;2.0;2.0;0.0;0.0;1;4;0;8;5.8625;0;1;1.4;94.465;-41.8;0
47;3.0;2.0;0.0;0.0;0.0;1;4;3;1;5.8625;0;1;1.4;94.465;-41.8;0
28;1.0;1.0;0.0;2.0;0.0;0;3;2;4;5.8625;0;1;1.4;93.918;-42.7;0
33;10.0;1.0;3.0;2.0;0.0;0;6;1;1;5.8625;1;0;-1.8;92.893;-46.2;0
42;0.0;1.0;6.0;2.0;0.0;0;1;3;2;5.8625;0;1;1.4;93.444;-36.1;1
45;7.0;1.0;3.0;0.0;0.0;1;4;3;7;5.8625;0;1;1.4;94.465;-41.8;0
32;7.0;1.0;3.0;0.0;0.0;0;6;1;2;5.8625;0;1;-1.8;92.893;-46.2;0
41;4.0;1.0;3.0;0.0;2.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;0
50;1.0;1.0;2.0;2.0;0.0;0;0;2;2;5.8625;1;0;-1.8;93.075;-47.1;1
42;1.0;1.0;0.0;0.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
45;1.0;2.0;0.0;2.0;2.0;0;3;3;3;5.8625;0;1;1.4;93.918;-42.7;0
52;2.0;1.0;2.0;2.0;2.0;1;6;0;2;5.8625;0;1;1.1;93.994;-36.4;0
49;1.0;1.0;1.0;2.0;0.0;1;6;0;2;5.8625;0;1;1.1;93.994;-36.4;1
39;4.0;1.0;6.0;0.0;0.0;0;7;2;1;5.8625;0;1;-0.1;93.2;-42.0;0
20;1.0;2.0;3.0;2.0;0.0;0;6;4;1;5.8625;0;1;-1.8;92.893;-46.2;0
36;2.0;1.0;6.0;0.0;2.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
44;7.0;0.0;3.0;2.0;2.0;0;0;3;1;5.8625;0;1;-1.8;93.075;-47.1;1
34;9.0;0.0;5.0;2.0;0.0;0;6;0;2;5.8625;0;1;-1.8;92.893;-46.2;1
67;6.0;1.0;6.0;2.0;0.0;0;7;3;4;5.8625;1;0;-3.4;92.649;-30.1;0
42;0.0;1.0;6.0;2.0;0.0;0;1;4;1;5.8625;0;1;1.4;93.444;-36.1;0
41;6.0;2.0;6.0;2.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
37;9.0;2.0;6.0;2.0;0.0;0;6;3;1;5.8625;1;0;-1.8;92.893;-46.2;0
35;0.0;2.0;0.0;0.0;0.0;1;6;0;4;5.8625;0;1;1.1;93.994;-36.4;0
34;2.0;1.0;6.0;2.0;0.0;0;7;2;1;5.8625;1;0;-0.1;93.2;-42.0;0
48;4.0;1.0;6.0;0.0;0.0;0;1;3;2;5.8625;0;1;1.4;93.444;-36.1;0
46;0.0;2.0;3.0;0.0;0.0;0;3;4;3;5.8625;0;1;1.4;93.918;-42.7;0
57;0.0;0.0;3.0;0.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
54;3.0;1.0;0.0;2.0;0.0;0;1;3;2;5.8625;0;1;1.4;93.444;-36.1;0
34;0.0;1.0;2.0;2.0;0.0;1;4;1;3;5.8625;0;1;1.4;94.465;-41.8;0
29;9.0;2.0;3.0;0.0;0.0;0;7;3;2;5.8625;0;1;-0.1;93.2;-42.0;0
38;1.0;1.0;2.0;2.0;0.0;0;0;2;1;5.8625;0;1;-1.8;93.075;-47.1;0
27;8.0;2.0;3.0;2.0;0.0;0;6;2;1;5.8625;1;0;-1.8;92.893;-46.2;0
42;1.0;1.0;1.0;2.0;0.0;0;6;4;3;5.8625;0;1;-1.8;92.893;-46.2;0
35;9.0;0.0;5.0;2.0;0.0;1;4;2;2;5.8625;0;1;1.4;94.465;-41.8;0
40;2.0;1.0;5.0;2.0;0.0;0;0;2;1;5.8625;1;0;-1.8;93.075;-47.1;0
44;0.0;2.0;6.0;2.0;0.0;1;6;1;7;5.8625;0;1;1.1;93.994;-36.4;0
33;0.0;2.0;6.0;0.0;0.0;0;1;4;4;5.8625;0;1;1.4;93.444;-36.1;0
54;1.0;1.0;2.0;2.0;2.0;0;7;4;1;5.8625;0;1;-3.4;92.649;-30.1;0
32;9.0;1.0;3.0;2.0;0.0;0;1;3;3;5.8625;0;1;1.4;93.444;-36.1;0
47;0.0;2.0;6.0;2.0;0.0;0;1;2;4;5.8625;0;1;1.4;93.444;-36.1;0
40;0.0;2.0;3.0;2.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
30;0.0;1.0;6.0;2.0;2.0;0;6;1;4;5.8625;0;1;-1.8;92.893;-46.2;1
28;9.0;2.0;5.0;2.0;0.0;0;3;3;2;6.0;1;2;-1.7;94.215;-40.3;0
40;2.0;1.0;0.0;2.0;2.0;0;7;4;3;5.8625;0;1;-0.1;93.2;-42.0;0
39;1.0;1.0;0.0;2.0;0.0;0;0;0;2;5.8625;0;1;-1.8;93.075;-47.1;0
27;9.0;2.0;3.0;2.0;0.0;0;3;0;1;5.8625;0;1;1.4;93.918;-42.7;1
