age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
34;2;1;6;NaN;2;0;0;1;1;343;2;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
69;5;1;0;0;0;0;0;9;1;258;3;6;1;2;-1.1;94.199;-37.5;0.879;4963.6;0
42;0;1;6;0;0;0;0;7;1;226;2;NaN;0;1;-0.1;93.2;-42;4.191;5195.8;0
34;1;1;1;NaN;0;0;0;3;4;727;3;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;1
48;1;1;2;0;2;0;0;6;0;36;1;NaN;0;1;-1.8;92.893;-46.2;1.25;5099.1;0
41;1;1;1;0;2;2;1;6;3;207;4;NaN;0;1;-1.8;92.893;-46.2;1.291;5099.1;0
59;1;1;0;NaN;0;0;0;1;4;413;4;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
50;0;1;3;0;2;0;1;7;0;182;2;NaN;0;1;-0.1;93.2;-42;4.021;5195.8;0
36;0;1;3;0;2;2;0;6;1;142;1;NaN;0;1;-1.8;92.893;-46.2;1.299;5099.1;0
38;1;1;2;0;2;0;1;6;0;100;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
44;1;1;2;NaN;0;0;1;6;1;109;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
35;7;2;3;0;0;0;1;6;4;65;2;NaN;0;1;-1.8;92.893;-46.2;1.281;5099.1;0
30;0;0;6;0;2;0;0;1;0;77;9;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
32;0;1;3;0;2;0;0;3;2;434;2;NaN;0;1;1.4;93.918;-42.7;4.968;5228.1;0
53;4;2;5;NaN;0;0;0;3;4;76;5;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
36;0;2;6;0;2;0;0;5;1;231;2;NaN;4;0;-1.8;93.369;-34.8;0.635;5008.7;0
61;0;1;6;0;2;2;0;0;2;266;5;NaN;0;1;-1.8;93.075;-47.1;1.406;5099.1;1
51;6;1;6;0;2;2;0;7;2;310;3;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
69;5;0;6;0;2;0;0;0;3;207;2;NaN;0;1;-1.8;93.075;-47.1;1.423;5099.1;1
30;9;2;6;0;2;0;0;6;3;150;1;NaN;0;1;-1.8;92.893;-46.2;1.344;5099.1;0
33;0;1;6;0;NaN;NaN;0;1;0;227;1;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
53;7;0;2;0;0;0;0;3;0;127;3;NaN;0;1;1.4;93.918;-42.7;4.957;5228.1;0
49;1;1;5;0;0;0;0;6;3;118;1;NaN;0;1;-1.8;92.893;-46.2;1.344;5099.1;0
35;9;1;5;0;2;0;0;6;3;206;1;NaN;1;0;-1.8;92.893;-46.2;1.344;5099.1;0
40;7;1;3;NaN;2;0;1;6;1;177;4;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
42;7;1;2;0;2;0;0;6;4;201;1;NaN;1;0;-1.8;92.893;-46.2;1.281;5099.1;0
41;6;0;6;0;0;0;0;7;3;349;1;NaN;0;1;-0.1;93.2;-42;4.153;5195.8;0
31;1;1;1;0;0;0;0;3;4;421;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
40;4;1;6;0;0;0;0;7;0;608;3;NaN;0;1;-0.1;93.2;-42;4.021;5195.8;0
53;4;1;6;0;2;0;0;6;4;92;2;NaN;1;0;-1.8;92.893;-46.2;1.281;5099.1;0
53;2;0;6;0;2;0;0;3;4;97;5;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
48;2;1;6;0;2;0;0;0;2;126;3;NaN;0;1;-1.8;93.075;-47.1;1.365;5099.1;0
32;1;2;2;NaN;0;0;0;3;0;316;1;NaN;0;1;1.4;93.918;-42.7;4.957;5228.1;0
27;1;1;2;NaN;2;2;0;3;1;119;3;NaN;0;1;1.4;93.918;-42.7;4.96;5228.1;0
51;3;1;0;NaN;2;0;0;3;0;135;2;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
39;10;1;6;0;0;0;1;4;0;212;1;NaN;0;1;1.4;94.465;-41.8;4.967;5228.1;0
28;8;2;2;0;2;0;0;5;3;320;1;NaN;0;1;-1.8;92.843;-50;1.799;5099.1;1
31;1;1;0;0;2;0;1;6;4;650;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
58;0;1;6;0;0;0;0;9;2;272;4;6;1;2;-1.1;94.199;-37.5;0.878;4963.6;1
54;3;0;0;0;0;0;1;6;4;485;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
45;0;0;6;0;2;0;0;1;1;390;5;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
36;1;1;2;0;2;0;0;6;2;82;1;NaN;0;1;-1.8;92.893;-46.2;1.327;5099.1;0
55;0;1;6;0;0;0;1;6;1;201;14;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
51;1;1;2;0;2;0;0;7;4;359;2;NaN;1;0;-0.1;93.2;-42;4.12;5195.8;0
27;1;2;3;0;2;0;0;3;4;55;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
41;1;0;1;0;0;0;0;3;0;159;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
40;6;1;6;0;0;0;0;1;0;144;2;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
28;9;2;5;0;0;0;0;6;4;116;1;NaN;0;1;-1.8;92.893;-46.2;1.334;5099.1;0
57;1;1;0;0;0;0;0;6;3;674;2;NaN;1;0;-1.8;92.893;-46.2;1.344;5099.1;0
37;0;1;6;0;0;0;1;3;1;1009;5;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;1
58;3;1;0;0;0;0;0;1;4;84;3;NaN;0;1;1.4;93.444;-36.1;4.967;5228.1;0
34;9;1;5;0;0;0;0;1;1;126;2;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
28;9;2;6;0;2;0;1;6;2;129;1;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
57;6;1;6;0;0;0;0;3;2;313;1;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
37;7;0;3;NaN;2;2;0;0;1;92;1;NaN;1;0;-1.8;93.075;-47.1;1.405;5099.1;0
37;9;1;5;NaN;2;0;1;6;0;200;3;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
35;0;1;3;0;0;0;1;6;0;91;2;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
42;7;1;3;NaN;0;2;1;4;3;214;3;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
30;8;2;3;0;0;0;0;5;0;268;5;10;2;0;-1.8;92.843;-50;1.64;5099.1;1
25;9;2;5;0;2;0;0;7;0;712;2;19;1;2;-1.1;94.767;-50.8;1.04;4963.6;1
36;0;1;6;0;0;2;1;6;2;184;2;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
49;1;1;2;NaN;0;0;1;6;0;283;3;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
52;0;1;3;0;0;0;0;7;0;165;1;NaN;1;0;-0.1;93.2;-42;4.021;5195.8;0
31;6;0;6;0;NaN;NaN;0;3;2;262;1;NaN;0;1;1.4;93.918;-42.7;4.958;5228.1;0
26;10;2;6;0;2;0;0;1;2;203;1;3;3;2;-1.7;94.027;-38.3;0.904;4991.6;1
56;0;1;3;0;0;0;1;6;3;242;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
37;2;1;6;0;2;0;1;7;0;45;2;NaN;0;1;-0.1;93.2;-42;4.021;5195.8;0
32;0;2;6;0;0;0;0;1;3;80;3;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
36;1;1;2;0;2;0;0;6;4;181;1;NaN;0;1;-1.8;92.893;-46.2;1.334;5099.1;0
36;0;1;3;0;2;0;0;1;0;171;11;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
26;1;1;2;0;0;0;1;4;1;230;3;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;1
48;1;1;2;0;0;0;0;6;2;214;1;NaN;1;0;-1.8;92.893;-46.2;1.266;5099.1;0
57;1;1;0;NaN;2;0;1;6;2;144;1;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
45;1;1;2;0;2;0;0;5;3;829;1;NaN;0;1;-1.8;92.843;-50;1.51;5099.1;0
46;9;1;6;0;2;0;1;6;0;170;4;NaN;0;1;1.1;93.994;-36.4;4.864;5191;0
38;1;1;1;0;2;0;1;4;4;362;1;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
24;6;2;6;0;2;0;1;4;4;40;1;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
38;9;2;5;0;2;0;0;3;3;249;2;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
60;5;1;6;NaN;2;0;1;6;3;245;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
44;7;0;1;0;2;0;0;1;4;153;3;0;1;2;-1.7;94.027;-38.3;0.9;4991.6;1
32;1;1;2;NaN;0;0;1;3;3;89;5;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
38;1;1;3;0;0;0;0;3;0;102;2;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
45;0;1;3;0;0;0;1;6;4;215;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
44;1;2;0;0;2;0;1;4;3;159;1;NaN;0;1;1.4;94.465;-41.8;4.864;5228.1;0
44;1;1;1;0;2;0;0;6;2;102;1;NaN;0;1;-1.8;92.893;-46.2;1.327;5099.1;0
31;0;2;6;0;0;0;1;6;0;239;2;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
32;1;1;1;0;0;0;1;4;1;147;2;NaN;0;1;1.4;94.465;-41.8;4.96;5228.1;0
45;0;1;6;0;0;0;1;6;0;134;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
40;9;1;3;0;2;0;0;6;3;394;1;NaN;0;1;-1.8;92.893;-46.2;1.344;5099.1;0
45;1;1;5;0;0;0;0;1;2;398;1;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;0
44;9;1;5;0;0;0;1;4;2;171;1;NaN;0;1;1.4;94.465;-41.8;4.958;5228.1;0
43;0;2;3;0;0;0;0;7;4;1011;1;NaN;1;0;-0.1;93.2;-42;4.12;5195.8;1
25;8;2;3;0;0;0;1;6;0;97;1;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
47;0;1;6;NaN;0;0;1;6;3;202;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
39;0;1;3;0;2;0;1;3;4;128;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
32;9;1;6;0;2;0;1;6;4;186;2;NaN;0;1;-1.8;92.893;-46.2;1.27;5099.1;0
41;9;1;2;0;0;0;1;6;1;180;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
58;5;1;0;0;2;0;0;3;3;216;2;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
42;7;1;5;0;2;0;1;6;0;149;1;NaN;0;1;1.1;93.994;-36.4;4.864;5191;0
50;NaN;1;0;NaN;2;0;0;3;1;511;3;NaN;0;1;1.4;93.918;-42.7;4.96;5228.1;0
42;4;1;6;0;2;2;1;6;0;123;1;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
53;1;1;0;NaN;2;0;1;1;3;1186;4;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;1
54;3;0;6;0;2;2;0;7;2;653;1;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;1
31;0;1;3;0;0;2;0;1;1;155;2;4;1;2;-2.9;92.201;-31.4;0.884;5076.2;1
50;3;1;2;NaN;2;2;1;6;4;125;1;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
48;6;0;3;0;2;0;0;7;1;82;1;NaN;0;1;-0.1;93.2;-42;4.191;5195.8;0
30;9;2;6;0;0;2;0;1;1;132;1;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
43;9;1;5;0;0;0;1;4;2;119;2;NaN;0;1;1.4;94.465;-41.8;4.866;5228.1;0
36;1;1;2;0;0;2;0;7;1;131;1;NaN;0;1;-0.1;93.2;-42;4.191;5195.8;0
37;7;1;3;0;0;2;0;3;1;264;5;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
55;0;1;6;0;2;0;1;5;2;220;7;NaN;0;1;-1.8;93.369;-34.8;0.654;5008.7;0
47;4;1;2;0;0;0;1;7;1;53;1;NaN;0;1;-0.1;93.2;-42;4.191;5195.8;0
54;9;1;5;NaN;2;0;0;0;1;130;2;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;0
26;4;2;6;0;0;0;0;9;0;351;2;NaN;0;1;-3.4;92.379;-29.8;0.803;5017.5;0
27;0;2;5;0;2;0;0;3;3;483;2;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
32;0;2;6;0;2;0;0;1;1;340;3;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
43;3;1;0;0;2;0;0;3;4;402;1;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
26;4;2;6;0;0;0;0;5;2;139;1;NaN;0;1;-1.8;92.843;-50;1.65;5099.1;1
32;7;1;3;0;2;2;1;6;4;383;2;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
32;1;1;1;0;2;0;1;6;0;165;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
28;1;1;2;NaN;0;2;1;4;0;17;5;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
33;6;2;6;0;NaN;NaN;1;4;2;169;3;NaN;0;1;1.4;94.465;-41.8;4.866;5228.1;0
33;9;2;5;0;2;0;0;6;4;519;2;NaN;2;0;-1.8;92.893;-46.2;1.334;5099.1;1
42;9;1;5;0;2;0;0;1;4;246;1;NaN;0;1;-2.9;92.201;-31.4;0.879;5076.2;0
53;7;1;2;NaN;2;0;0;1;1;136;2;NaN;0;1;1.4;93.444;-36.1;4.97;5228.1;0
70;5;1;0;NaN;2;0;0;1;2;320;1;NaN;0;1;-2.9;92.201;-31.4;0.883;5076.2;0
47;4;1;6;0;2;0;0;1;2;20;1;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;0
43;1;1;3;0;2;0;0;7;1;107;2;NaN;0;1;-0.1;93.2;-42;4.191;5195.8;0
51;1;1;0;NaN;2;0;1;3;4;139;1;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
34;3;1;6;0;2;0;0;6;3;58;1;NaN;0;1;-1.8;92.893;-46.2;1.266;5099.1;0
57;5;NaN;0;0;2;0;1;6;2;171;10;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
30;0;2;5;0;NaN;NaN;0;4;2;246;1;7;1;2;-2.9;92.963;-40.8;1.26;5076.2;1
41;9;2;6;0;2;2;0;3;4;184;1;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
36;1;1;NaN;NaN;2;2;1;6;4;161;3;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
37;0;1;6;NaN;2;0;0;1;1;86;1;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
28;8;2;6;NaN;2;0;1;6;1;208;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
31;4;2;6;0;2;0;0;7;4;424;2;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;1
58;5;1;0;NaN;0;0;0;3;3;307;1;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
54;0;1;3;NaN;2;0;1;4;1;490;12;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
48;10;1;5;0;0;0;1;6;4;360;1;6;1;2;-1.8;93.876;-40;0.682;5008.7;1
50;1;2;2;NaN;2;2;1;6;2;184;1;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
38;9;2;6;0;2;0;1;6;3;446;12;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
25;8;2;NaN;0;0;0;0;4;1;301;3;NaN;0;1;-2.9;92.963;-40.8;1.281;5076.2;1
37;0;1;3;0;0;0;0;6;0;123;5;NaN;0;1;-1.8;92.893;-46.2;1.25;5099.1;0
31;9;2;6;0;0;2;0;1;3;60;6;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
28;0;2;6;0;0;0;0;4;1;114;1;NaN;0;1;-2.9;92.963;-40.8;1.26;5076.2;0
46;9;1;5;0;2;0;0;7;1;78;1;NaN;0;1;-0.1;93.2;-42;4.191;5195.8;0
31;1;1;1;0;2;2;1;4;3;105;1;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
31;4;1;3;0;2;2;1;4;3;343;2;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
30;0;2;6;0;2;0;0;3;2;39;2;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
35;0;2;6;0;2;0;0;7;2;633;2;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
30;9;1;6;0;2;0;1;6;3;683;2;NaN;0;1;1.1;93.994;-36.4;4.856;5191;1
36;1;1;2;0;NaN;NaN;1;4;3;30;3;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
34;0;1;6;NaN;0;0;1;6;2;134;1;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
32;9;1;5;0;0;2;0;3;4;183;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
43;4;1;6;0;0;0;0;7;4;382;2;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
57;1;1;0;0;0;0;1;4;0;19;4;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
41;10;0;5;0;NaN;NaN;0;1;3;271;3;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
34;1;1;0;NaN;0;2;1;4;3;276;2;NaN;0;1;1.4;94.465;-41.8;4.864;5228.1;0
32;9;1;5;0;0;0;0;0;1;688;2;NaN;0;1;-1.8;93.749;-34.6;0.645;5008.7;1
33;0;2;5;0;2;0;0;6;1;1340;1;NaN;0;1;-1.8;92.893;-46.2;1.244;5099.1;1
46;4;2;6;0;2;0;0;3;1;93;1;NaN;0;1;1.4;93.918;-42.7;4.96;5228.1;0
80;5;1;0;0;0;0;0;5;0;213;3;6;4;2;-1.8;93.369;-34.8;0.649;5008.7;1
45;1;1;0;NaN;2;0;1;6;3;243;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
41;1;1;1;0;2;2;1;7;3;137;1;NaN;0;1;-0.1;93.2;-42;4.153;5195.8;0
49;0;1;3;NaN;2;0;0;1;2;82;1;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;0
50;4;1;3;NaN;0;2;1;6;0;223;3;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
34;2;1;0;0;2;0;1;6;0;233;1;NaN;0;1;1.1;93.994;-36.4;4.864;5191;0
47;4;1;6;0;2;0;0;1;1;145;3;3;2;2;-1.7;94.027;-38.3;0.904;4991.6;0
47;7;1;3;0;0;0;0;1;0;130;1;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
55;1;1;1;NaN;0;0;0;3;3;232;4;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
46;1;1;1;NaN;2;0;1;6;4;196;2;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
24;8;2;3;0;2;0;0;0;2;88;1;NaN;0;1;-1.8;93.075;-47.1;1.365;5099.1;0
32;1;2;0;0;2;0;0;3;3;145;12;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
31;1;1;3;0;0;0;0;3;4;248;2;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
31;1;1;2;0;2;2;1;6;4;248;1;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
29;2;1;3;0;2;0;0;3;0;668;2;NaN;0;1;1.4;93.918;-42.7;4.959;5228.1;0
48;1;1;0;0;0;0;0;6;1;420;7;NaN;1;0;-1.8;92.893;-46.2;1.244;5099.1;0
33;0;1;3;0;2;0;0;7;3;125;2;NaN;0;1;-0.1;93.2;-42;4.153;5195.8;0
43;9;1;6;0;0;0;0;7;0;24;9;NaN;0;1;-0.1;93.2;-42;4.021;5195.8;0
29;7;2;3;0;0;0;1;6;1;207;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
47;1;1;0;0;2;0;0;3;1;82;4;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
47;4;1;6;0;2;0;0;1;3;133;8;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
33;0;1;2;0;0;0;1;6;1;511;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
56;2;1;6;0;2;0;0;0;2;472;1;NaN;0;1;-1.8;93.075;-47.1;1.365;5099.1;0
33;9;1;6;NaN;2;0;0;1;3;153;1;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
30;1;2;0;NaN;2;2;1;6;2;331;4;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
36;4;1;6;0;0;0;1;4;2;22;1;NaN;0;1;1.4;94.465;-41.8;4.866;5228.1;0
50;1;1;2;NaN;2;0;0;1;1;36;1;NaN;0;1;1.4;93.444;-36.1;4.97;5228.1;0
45;9;1;3;0;2;0;0;3;3;88;5;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
38;0;2;3;0;2;0;0;0;2;882;1;6;1;2;-1.8;93.749;-34.6;0.659;5008.7;1
31;10;2;3;0;0;0;0;6;2;339;2;NaN;0;1;-1.8;93.876;-40;0.692;5008.7;0
30;9;1;5;0;2;2;0;3;0;292;2;NaN;0;1;1.4;93.918;-42.7;4.957;5228.1;0
39;7;1;3;0;2;0;0;3;2;543;29;NaN;0;1;1.4;93.918;-42.7;4.968;5228.1;0
37;1;1;2;0;0;0;1;4;4;203;2;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
45;4;1;NaN;0;2;0;0;0;3;379;3;7;1;2;-1.8;93.749;-34.6;0.642;5008.7;1
36;1;2;2;NaN;0;0;1;6;3;201;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
22;1;1;5;0;2;0;0;3;0;161;4;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
33;2;1;6;0;2;0;1;6;1;130;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
37;9;2;3;0;2;0;1;0;2;201;1;NaN;0;1;-1.8;93.075;-47.1;1.406;5099.1;0
38;4;1;6;0;2;2;0;3;2;68;2;NaN;0;1;1.4;93.918;-42.7;4.958;5228.1;0
53;0;1;3;0;2;0;1;6;3;520;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
31;9;1;6;0;2;0;0;1;2;515;1;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
44;4;1;6;0;0;0;0;1;3;175;2;NaN;2;0;-2.9;92.201;-31.4;0.883;5076.2;1
31;7;1;3;0;0;0;1;6;4;636;6;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
43;0;1;6;NaN;2;0;0;1;3;1332;1;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;1
30;1;2;2;NaN;0;0;1;4;0;10;8;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
47;3;2;0;0;0;0;1;4;3;241;1;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
28;1;1;0;0;2;0;0;3;2;1820;4;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
33;10;1;3;0;2;0;0;6;1;74;1;NaN;1;0;-1.8;92.893;-46.2;1.264;5099.1;0
42;0;1;6;0;2;0;0;1;3;1311;2;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;1
45;7;1;3;NaN;0;0;1;4;3;559;7;NaN;0;1;1.4;94.465;-41.8;4.864;5228.1;0
32;7;1;3;0;0;0;0;6;1;161;2;NaN;0;1;-1.8;92.893;-46.2;1.299;5099.1;0
41;4;1;3;0;0;2;1;6;3;129;2;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
50;1;1;2;0;2;0;0;0;2;1365;2;NaN;1;0;-1.8;93.075;-47.1;1.41;5099.1;1
42;1;1;0;NaN;0;0;1;6;4;332;2;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
45;1;2;0;NaN;2;2;0;3;3;21;3;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
52;2;1;2;0;2;2;1;6;0;390;2;NaN;0;1;1.1;93.994;-36.4;4.864;5191;0
49;1;1;1;0;2;0;1;6;0;1980;2;NaN;0;1;1.1;93.994;-36.4;4.864;5191;1
39;4;1;NaN;0;0;0;0;7;2;352;1;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
20;1;2;3;0;2;0;0;6;4;410;1;NaN;0;1;-1.8;92.893;-46.2;1.334;5099.1;0
36;2;1;6;0;0;2;1;6;0;180;1;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
44;7;0;3;0;2;2;0;0;3;895;1;NaN;0;1;-1.8;93.075;-47.1;1.453;5099.1;1
34;9;0;5;0;2;0;0;6;0;1190;2;NaN;0;1;-1.8;92.893;-46.2;1.25;5099.1;1
67;6;1;6;0;2;0;0;7;3;68;4;NaN;1;0;-3.4;92.649;-30.1;0.72;5017.5;0
42;0;1;6;0;2;0;0;1;4;71;1;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
41;6;2;6;0;2;0;1;6;4;318;2;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
37;9;2;6;0;2;0;0;6;3;322;1;NaN;1;0;-1.8;92.893;-46.2;1.291;5099.1;0
35;NaN;2;0;NaN;0;0;1;6;0;121;4;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
34;2;1;6;0;2;0;0;7;2;69;1;NaN;1;0;-0.1;93.2;-42;4.076;5195.8;0
48;4;1;6;0;0;0;0;1;3;115;2;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
46;0;2;3;0;0;0;0;3;4;251;3;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
57;0;0;3;0;0;0;1;6;0;162;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
54;3;1;0;0;2;0;0;1;3;133;2;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
34;0;1;2;0;2;0;1;4;1;252;3;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
29;9;2;3;0;0;0;0;7;3;155;2;NaN;0;1;-0.1;93.2;-42;4.153;5195.8;0
38;1;1;2;0;2;0;0;0;2;218;1;NaN;0;1;-1.8;93.075;-47.1;1.41;5099.1;0
27;8;2;3;0;2;0;0;6;2;101;1;NaN;1;0;-1.8;92.893;-46.2;1.327;5099.1;0
42;1;1;1;NaN;2;0;0;6;4;458;3;NaN;0;1;-1.8;92.893;-46.2;1.334;5099.1;0
35;9;0;5;0;2;0;1;4;2;312;2;NaN;0;1;1.4;94.465;-41.8;4.958;5228.1;0
40;2;1;5;NaN;2;0;0;0;2;176;1;NaN;1;0;-1.8;93.075;-47.1;1.41;5099.1;0
44;0;2;6;0;2;0;1;6;1;158;7;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
33;0;2;6;0;0;0;0;1;4;316;4;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
54;1;1;2;0;2;2;0;7;4;101;1;NaN;0;1;-3.4;92.649;-30.1;0.719;5017.5;0
32;9;1;3;0;2;0;0;1;3;160;3;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
47;0;2;6;0;2;0;0;1;2;156;4;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;0
40;0;2;3;0;2;0;1;6;4;222;2;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
